titulo,poster,sinopse
Alerta Apocalipse,https://image.tmdb.org/t/p/w500/3Ap6J9pYqgrxQaYWYdX2fyBYBWF.jpg,"Quando um fungo altamente perigoso escapa de um laboratório secreto, Robert Quinn, um ex-agente de bioterrorismo que só queria curtir a aposentadoria em paz, é chamado de volta à ação. Ao lado de Travis e Naomi, dois jovens funcionários que definitivamente não ganham o suficiente para isso, ele precisa enfrentar uma ameaça invisível e fora de controle. Em uma corrida contra o tempo, o trio descobre que salvar o mundo dá muito mais trabalho do que parece."
As Ruínas,https://image.tmdb.org/t/p/w500/4dspmmI4uEnDycLPkuZZEVDczfC.jpg,"Curtindo as férias no México, um grupo de amigos vai enfrentar o maior pesadelo quando um turista os convence a penetrar num floresta e participar de uma escavação arqueológica. Eles só não esperavam que algo demoníaco vive sob as ruínas."
O Primata,https://image.tmdb.org/t/p/w500/fJd3J9FwWTAI1EZsvaTHfZKKTPy.jpg,"A universitária Lucy vai passar férias em casa com a família e aproveita a ausência do pai para organizar uma festa na piscina. Durante o evento, seu chimpanzé de estimação surge irreconhecível e agressivo, contaminado com raiva, forçando o grupo a buscar algum jeito de escapar da fúria do animal."
Pânico,https://image.tmdb.org/t/p/w500/cJj2gYzkPFSqYGGOhfLgeANlXkB.jpg,"Após uma série de mortes misteriosas, um grupo de amigos são ameaçados por um assassino. Em uma mistura de emoções fortes e muitos sustos, aqui a única coisa que se pode ter certeza é que todos são vítimas e todos são suspeitos."
A Hora do Mal,https://image.tmdb.org/t/p/w500/psEJSjQr6I9GSJTdW28CKC4Kffs.jpg,"Quando todas as crianças de uma mesma classe, exceto uma, somem misteriosamente, na mesma noite e exatamente ao mesmo tempo, todos da cidade começam a se questionar quem ou o que está por trás deste estranho desaparecimento."
Invocação do Mal 4: O Último Ritual,https://image.tmdb.org/t/p/w500/40nHGUfypLhlr7gJx8At1IbYkaK.jpg,"O casal de investigadores Ed e Lorraine Warren assume um novo caso de horror sobrenatural que os força a um confronto derradeiro. Para vencer esta batalha final contra as forças malignas, eles são obrigados a encarar seus medos mais profundos, colocando suas vidas em extremo risco."
Van Helsing: O Caçador de Monstros,https://image.tmdb.org/t/p/w500/s8fhGCLWbFDbBAOitRzVlMPk5pd.jpg,O famoso caçador de monstros Van Helsing é enviado à Transilvânia para ajudar os últimos da linhagem Valerious a derrotar o Conde Drácula. Anna Valerious revela que Drácula formou uma aliança profana com o monstro do Dr. Frankenstein e está determinado a lançar uma maldição secular sobre sua família.
Premonição 6: Laços de Sangue,https://image.tmdb.org/t/p/w500/x3J781PsdMrjenzQKM5eJXqK5Nd.jpg,"Atormentada por um pesadelo violento recorrente, a estudante universitária Stefanie volta para casa para encontrar a única pessoa que pode quebrar o ciclo e salvar sua família do destino horrível que inevitavelmente os aguarda."
Exit 8,https://image.tmdb.org/t/p/w500/q8KT3suQah3FrO0yYrUYrcYkzBs.jpg,"Um homem preso em uma passagem infinita de metrô parte em busca da Saída 8. As regras de sua jornada são simples: não ignore nada fora do comum; se descobrir alguma anomalia, volte imediatamente; caso contrário, continue; em seguida, saia pela Saída 8. Mas, mesmo um único descuido o enviará de volta ao início. Será que ele alcançará seu objetivo e escapará deste corredor infinito?"
Alien: O Oitavo Passageiro,https://image.tmdb.org/t/p/w500/rJEU0u6hvtqBy344z0bpI194LeQ.jpg,"Quando a tripulação da sonda espacial Nostromo responde a um pedido de socorro vindo de um planeta inóspito, eles descobrem uma forma de vida mortal que se reproduz dentro de humanos. Agora, a tripulação deve lutar para permanecer viva e impedir que a criatura chegue até a Terra."
Pânico,https://image.tmdb.org/t/p/w500/lvskZGlyH9LuGKO8OdBWQWTGlGx.jpg,"Vinte e cinco anos após uma série de crimes brutais chocar a tranquila Woodsboro, um novo assassino se apropria da máscara de Ghostface e começa a perseguir um grupo de adolescentes para trazer à tona segredos do passado mortal da cidade."
Invocação do Mal,https://image.tmdb.org/t/p/w500/1NxHKZW5DPbUFtbF3MxbdSyxRqU.jpg,"Harrisville, Rhode Island, Estados Unidos, 1968. Os investigadores paranormais Ed e Lorraine Warren trabalham para ajudar uma família aterrorizada por uma presença sombria em sua fazenda. Forçados a confrontar uma entidade poderosa, os Warrens se vêem presos no caso mais aterrorizante de suas vidas. Baseado numa história real."
A Substância,https://image.tmdb.org/t/p/w500/vWeOgzlhnP1sS23H3rzctGHB9Nb.jpg,"Uma estrela em declínio descobre uma substância misteriosa que lhe permite criar uma versão mais jovem e perfeita de si mesma. No entanto, o que parece ser uma solução milagrosa para recuperar sua glória logo se transforma em um pesadelo perturbador quando as consequências desta decisão começam a se manifestar de formas sombrias e irreversíveis."
Invasão Zumbi,https://image.tmdb.org/t/p/w500/QqHtwk0oHYed26zra9WGQGyBSm.jpg,"A Coreia do Sul decreta estado de emergência após um vírus desconhecido tomar conta do país. Algumas pessoas tentam fugir de zumbis e ficam presas em um trem-bala que está a caminho de Busan, a única cidade que não foi afetada pelo vírus."
O Telefone Preto 2,https://image.tmdb.org/t/p/w500/p3epSUdF9qSWWHTBlA3mJ0w2i2Y.jpg,"Quatro anos após escapar de The Grabber, Finney Blake luta com sua vida após o cativeiro. Quando sua irmã Gwen começa a receber ligações em sonhos do telefone preto e a ter visões perturbadoras de três garotos sendo perseguidos em um acampamento de inverno conhecido como Alpine Lake, os irmãos se determinam a desvendar o mistério e confrontar um assassino que se tornou mais poderoso na morte e mais significativo para eles do que qualquer um poderia imaginar."
Pânico VI,https://image.tmdb.org/t/p/w500/vSCqFktU5FzjtkW5XRlp8JndRdV.jpg,"Sam, Tara, Chad e Mindy, os quatro sobreviventes do massacre realizado pelo Ghostface, decidem deixar Woodsboro para trás em busca de um novo começo em uma cidade diferente. Mas não demora muito para eles se tornarem alvo de um novo serial killer mascarado."
A Serbian Film - Terror sem Limites,https://image.tmdb.org/t/p/w500/r7MR0GmKe4pE0OX43LXMztNz8Z8.jpg,"Milos (Srdjan Todorovic), um ator pornô aposentado, é convidado a participar de um filme erótico de arte. Como enfrenta problemas financeiros ele aceita a oferta, sem imaginar que está entrando num ""snuff movie"" da sua própria vida."
A Meia-Irmã Feia,https://image.tmdb.org/t/p/w500/2dEoQ2eWk3evQQBNUxPnZsPDq1N.jpg,"Elvira, meia-irmã de Cinderela, vive com a família em um poderoso reino onde poucas coisas são tão importantes quanto a beleza. Ela recorre a medidas extremas para cativar o príncipe, em meio a uma competição implacável pela perfeição física."
A Noiva!,https://image.tmdb.org/t/p/w500/vcdnSEcm0f0shJohkJnrOBcCq1m.jpg,"Na década de 1930, Frankenstein viaja a Chicago em busca do Dr. Euphronius para ajudá-lo a criar uma companheira. Juntos, eles revivem uma jovem assassinada, dando origem à Noiva, uma criação que supera todas as expectativas. Porém, sua existência desencadeia um romance explosivo, atrai a atenção da polícia e dá início a um movimento social intenso e radical."
Alien: Romulus,https://image.tmdb.org/t/p/w500/jB0W9tn4w07MFn7sTfqRTBLVytF.jpg,"Enquanto vasculham as profundezas de uma estação espacial abandonada, um grupo de jovens colonizadores espaciais se depara com a forma de vida mais aterrorizante do universo."
Como Sobreviver a um Ataque Zumbi,https://image.tmdb.org/t/p/w500/wT88c7CdVYaNTMtDVLw0xrHumfu.jpg,"Ben, Carter e Augie são amigos desde que se conheceram no grupo de escoteiros. Enquanto os dois primeiros tentam realizar outras atividades, o último faz questão de convencê-los a acampar mais uma vez. Ben e Carter topam, mas fogem no meio da noite para ir a uma badalada festa secreta na cidade. Chegando ao local, descobrem que tudo foi dominado por zumbis e agora eles têm a missão de sobreviver a esse ataque."
Tubarão,https://image.tmdb.org/t/p/w500/iD2XVowFgHngYGamCAdq2T44gMr.jpg,"Um terrível ataque a banhistas é o sinal de que a praia da pequena cidade de Amity virou refeitório de um gigantesco tubarão branco, que começa a se alimentar dos turistas. Embora o prefeito queira esconder os fatos da mídia, o xerife local pede ajuda a um ictiologista e a um pescador veterano para caçar o animal. Mas a missão vai ser mais complicada do que eles imaginavam."
Psicose,https://image.tmdb.org/t/p/w500/oC2iYT2on8c2iZnehah1l6AWqGu.jpg,"Marion Crane é uma secretária que rouba 40 mil dólares da imobiliária onde trabalha para se casar e começar uma nova vida. Durante a fuga à carro, ela enfrenta uma forte tempestade, erra o caminho e chega em um velho hotel. O estabelecimento é administrado por um sujeito atencioso chamado Norman Bates, que nutre um forte respeito e temor por sua mãe. Marion decide passar a noite no local, sem saber o perigo que a cerca."
Extermínio: A Evolução,https://image.tmdb.org/t/p/w500/2K5LCXOqlbzRu7mWHbDnLdDQj6I.jpg,"Já se passaram quase três décadas desde que o vírus da raiva escapou de um laboratório de armas biológicas. Agora, sob uma quarentena rigidamente imposta, alguns conseguiram encontrar maneiras de sobreviver em meio aos infectados. Um desses grupos vive em uma pequena ilha, ligada ao continente por uma única passagem fortemente protegida. Quando um dos membros parte em uma missão rumo ao sombrio coração do continente, ele descobre segredos, maravilhas e horrores que transformaram não apenas os infectados, mas também outros sobreviventes."
A Longa Marcha: Caminhe ou Morra,https://image.tmdb.org/t/p/w500/qE0XKOHZvXtiM4aBLlTPUVZiIc5.jpg,"Um grupo de adolescentes compete em uma competição anual conhecida como ""A Longa Marcha"", onde eles devem manter uma certa velocidade de caminhada ou levar um tiro."
Um Lugar Silencioso,https://image.tmdb.org/t/p/w500/eUmlIbsCQKQ7G5VxDn8A6PVElY7.jpg,"Em uma fazenda dos Estados Unidos, uma família do meio-oeste é perseguida por uma entidade fantasmagórica assustadora. Para se protegerem, eles devem permanecer em silêncio absoluto, a qualquer custo, pois o perigo é ativado pela percepção do som."
Pânico 2,https://image.tmdb.org/t/p/w500/8Oxm5IS9CsXulLXPUk0ddU6nRjk.jpg,"Dois anos após o massacre em Woodsboro, Sidney Prescott e Randy Meeks estão tentando refazer suas vidas em uma nova cidade. Estudando no colégio de Windsor, eles vão lidar com uma nova onda de assassinatos quando o terrível psicopata retorna para assombrá-los nas vésperas do lançamento do filme baseado nos seus crimes."
Guerra Primitiva,https://image.tmdb.org/t/p/w500/5flDJFGO830VBd1luJq1fmm1lfT.jpg,"Durante a Guerra do Vietnã, uma unidade de reconhecimento se aventura em um vale isolado na selva para descobrir o destino de um pelotão desaparecido. Logo eles se veem em uma luta por suas vidas contra um inimigo inesperado: dinossauros pré-históricos."
It: A Coisa,https://image.tmdb.org/t/p/w500/uYxz0lIiNgErrPhQbSjUdwYxtFc.jpg,"Na cidade de Derry, no Maine, sete jovens se juntam para combater uma criatura sobrenatural que está assombrando a sua cidade por séculos. Chamado de Pennywise – O Palhaço Dançarino, a Coisa é um monstro de força absoluta que toma a forma dos medos mais horrorosos das pessoas. Ameaçados por seus piores pesadelos, a única maneira dos jovens amigos sobreviverem à Coisa é se continuarem juntos."
Corra!,https://image.tmdb.org/t/p/w500/A0RoSZh8PEYJgDMgM2EV7Ycz3dR.jpg,"Agora que Chris e sua namorada, Rose, chegaram à fase de conhecer os pais no namoro, ela o convida para um fim de semana no interior com Missy e Dean. A princípio, Chris acha que o comportamento excessivamente agradável dos dois como tentativas nervosas de lidar com o relacionamento inter-racial da filha, mas, conforme o fim de semana avança, uma série de descobertas cada vez mais perturbadoras o levam a uma verdade que ele jamais poderia ter imaginado."
O Iluminado,https://image.tmdb.org/t/p/w500/47BdQqDWnj3VIzpH9bd2agho2PN.jpg,"Durante o inverno, um homem é contratado para ficar como vigia em um hotel no Colorado e vai para lá com a esposa e seu filho. Porém, o contínuo isolamento começa a lhe causar problemas mentais sérios e ele vai se tornado cada vez mais agressivo e perigoso, ao mesmo tempo que seu filho passa a ter visões de acontecimentos ocorridos no passado, que também foram causados pelo isolamento excessivo."
Guerra Mundial Z,https://image.tmdb.org/t/p/w500/2Sdz5gGrwN92pRanlJKeUqkIjRk.jpg,"Um vírus letal se espalha rapidamente e transforma seres humanos em zumbis. O ex-agente da ONU Gerry Lane é chamado para investigar a epidemia que está acabando com a humanidade, iniciando uma verdadeira corrida contra o tempo."
O Monstro do Meu Quarto,https://image.tmdb.org/t/p/w500/cvdCMFP0pNYXtWXVuRD5Hqp6vuT.jpg,"Aurora, uma menina de 10 anos, tem um vizinho misterioso que mata monstros da vida real. Ele é um assassino de aluguel. Então, quando Aurora precisa de ajuda para matar o monstro que ela acredita ter devorado toda a sua família, ela contrata os serviços dele. Suspeitando que seus pais possam ter sido vítimas de assassinos que o perseguiam, o vizinho de Aurora aceita o trabalho, sentindo-se culpado. Agora, para protegê-la, ele precisará lutar contra uma horda de assassinos — e aceitar que alguns monstros são reais."
Acompanhante Perfeita,https://image.tmdb.org/t/p/w500/7LbrEQvturE05hljvTCWST7rLQL.jpg,"Josh e Iris parecem ser o casal ideal, até que um incidente mortal em uma viagem com amigos revela um segredo sombrio: Iris é uma androide criada para satisfazer Josh. E o que era para ser perfeito logo se torna incontrolável."
Pânico 4,https://image.tmdb.org/t/p/w500/qqqE8jR2bzZldtW5lJwKhHMxkx0.jpg,"Faz muitos anos que o assassino Ghostface deixou um rastro mortal pela cidade de Woodsboro. A fim de superar o trauma desses terríveis acontecimentos, Sidney Prescott escreveu um livro de auto-ajuda. Ela retorna à Woodsboro para lançar seu livro e reencontra os velhos amigos Gale Weathers e o Xerife Dewey. No entanto, a chegada de Sidney também provoca o retorno de Ghostface, colocando Sidney e todos que ama em perigo."
Exhuma,https://image.tmdb.org/t/p/w500/tw0i3kkmOTjDjGFZTLHKhoeXVvA.jpg,"Depois de sofrer uma série de eventos paranormais, uma família rica que vive em Los Angeles convoca uma jovem dupla de xamãs em ascensão, Hwa Rim e Bong Gil, para salvar o recém-nascido da família. Assim que eles chegam, Hwa Rim sente que uma sombra escura de seu ancestral se apoderou da família em um chamado 'Chamado Grave'. Para exumar o túmulo e socorrer o ancestral, Hwa Rim busca a ajuda do geomante de primeira linha Sang Deok e do agente funerário Yeong Geun. Para sua consternação, os quatro encontram o túmulo em um local sombrio em uma vila remota na Coreia. Sem saber das consequências, a exumação é realizada, desencadeando uma força malévola enterrada por baixo."
Os Fantasmas Ainda se Divertem: Beetlejuice Beetlejuice,https://image.tmdb.org/t/p/w500/v33dHteDj03HLtAgUb9CFgA2to1.jpg,"Depois de uma tragédia familiar inesperada, três gerações da família Deetz voltam para casa em Winter River. Ainda assombrada por Beetlejuice, a vida de Lydia vira de cabeça para baixo quando sua filha adolescente rebelde, Astrid, descobre a misteriosa maquete da cidade no sótão, e o portal para a vida após a morte é acidentalmente aberto. Com problemas em ambos os reinos, é apenas uma questão de tempo até que alguém diga o nome de Beetlejuice três vezes, e o demônio travesso volte para levar ao mundo seu próprio estilo de caos."
O Exorcista,https://image.tmdb.org/t/p/w500/bYTMDg3eGFuO7emXbQip02a8zvQ.jpg,"Em Georgetown, Washington, uma atriz vai gradativamente tomando consciência que a sua filha de doze anos está tendo um comportamento completamente assustador. Deste modo, ela pede ajuda a um padre, que também um psiquiatra, e este chega a conclusão de que a garota está possuída pelo demônio. Ele solicita então a ajuda de um segundo sacerdote, especialista em exorcismo, para tentar livrar a menina desta terrível possessão."
Constantine,https://image.tmdb.org/t/p/w500/dd4uzgUAbBIiRW7dcY0AcgSWohJ.jpg,"John Constantine (Keanu Reeves) é um experiente ocultista e exorcista, que literalmente chegou ao inferno. Juntamente com Angela Dodson (Rachel Weisz), uma policial cética, ele investiga o misterioso assassinato da irmã gêmea dela, Isabel. As investigações levam a dupla a um mundo sombrio, em que precisam lidar com demônios e anjos malvados."
A Noite das Brincadeiras Mortais,https://image.tmdb.org/t/p/w500/gw4H1ZRBkPUaCzj3Bk2gBXbrpZ4.jpg,"Um grupo de estudantes vai passar o fim de semana do Dia da Mentira na casa de uma colega em uma ilha remota. Aos poucos, as pessoas vão morrendo uma a uma em circunstâncias cada vez mais estranhas."
Jogos Mortais,https://image.tmdb.org/t/p/w500/lwTKflT7UbQCTyImbuq6eamUKwb.jpg,"Dois homens acordam acorrentados em um banheiro como prisioneiros de um assassino em série que leva suas vítimas a situações limítrofes em um jogo macabro. Para sobreviver, eles terão de desvendar juntos as peças desse quebra-cabeças doentio."
Extermínio,https://image.tmdb.org/t/p/w500/pVTtJSvJoOofD1YoyPSGwWEWmJd.jpg,"Um poderoso vírus está a solta. Transmitido em uma gota de sangue e com efeito devastador em alguns segundos, o vírus mantém os infectados em um estado permanente de descontrole assassino. Dentro de 28 dias, o país está tomado e um punhado de sobreviventes inicia esforços para garantir algum futuro à raça humana, mas o que não percebem é que o vírus mortal não é a única coisa que os ameaça."
Hereditário,https://image.tmdb.org/t/p/w500/wonYMeHauhrxSi5UTOtj5L479mS.jpg,"Após a morte da reclusa avó, a família Graham começa a desvendar algumas coisas. Mesmo após a partida da matriarca, ela permanece como se fosse uma sombra sobre a família, especialmente sobre a solitária neta adolescente, Charlie, por quem ela sempre manteve uma fascinação não usual. Com um crescente terror tomando conta da casa, a família explora lugares mais escuros para escapar do infeliz destino que herdaram."
Alice: Subservience,https://image.tmdb.org/t/p/w500/6EO0cjZt2vzAOmuDJZGED6GQmi4.jpg,"Um pai de família compra uma robô com inteligência artificial para auxiliar nos afazeres domésticos. No entanto, todos seus planos mudam quando a ferramenta acaba adquirindo consciência, com consequências devastadoras."
Fragmentado,https://image.tmdb.org/t/p/w500/ztYvYWpSpFtzM2w5MwsmNzzQbJg.jpg,"Embora Kevin tenha revelado 23 personalidades a seu psiquiatra, uma ainda permanece submersa, pronta para se materializar e dominar todas as outras. Quando sua compulsão o força a raptar três adolescentes, Kevin vive uma guerra para sobreviver dentre os que habitam dentro dele, além dos outros  em tono dele, à medida que as divisões que separam seus compartimentos começam a se despedaçar."
Corrente do Mal,https://image.tmdb.org/t/p/w500/rGH9NafHyg3Of2cMY5oOVb7p4HA.jpg,"A jovem Jay leva uma vida tranquila entre escola, paqueras e passeios no lago. Após uma transa, o garoto com quem passou a noite explica que ele carregava no corpo uma força maligna, transmissível às pessoas apenas pelo sexo. Enquanto vive o dilema de carregar a sina ou passá-la adiante, a jovem começa a ser perseguida por figuras estranhas que tentam matá-la e não são vistas por mais ninguém."
Invocação do Mal 2,https://image.tmdb.org/t/p/w500/dOPVzDQdRQtSan36LpLwWcfzCgu.jpg,"Lorraine e Ed Warren ajudam uma mãe solteira a criar seus quatro filhos numa casa assombrada por espíritos malignos. Conhecido como a Amityville da Inglaterra, o Poltergeist de Enfield foi o caso mais documentado na história da paranormalidade. Descubra a verdade por trás do evento que chocou o mundo."
Cisne Negro,https://image.tmdb.org/t/p/w500/tqlmLBt2i5SHNpXEj2nqk10Crwa.jpg,"Nina é uma bailarina cuja obsessão pela dança supera todas as facetas de sua vida. Quando o diretor artístico da companhia decide substituir sua prima ballerina para a produção de estreia de ""O Lago dos Cisnes"", Nina é sua primeira escolha. Sua concorrente é a novata Lily. Embora Nina seja perfeita para o papel do Cisne Branco, Lily personifica o Cisne Negro. A rivalidade entre as duas bailarinas se transforma em uma amizade distorcida e o lado obscuro de Nina começa a vir à tona."
Midsommar: O Mal Não Espera a Noite,https://image.tmdb.org/t/p/w500/hR4dXPlWq5Nekwjqbp3gFGeiiZS.jpg,"Dani e Christian formam um jovem casal americano com um relacionamento prestes a desmoronar. Mas depois que uma tragédia familiar os mantém juntos, Dani, que está de luto, convida-se para se juntar a Christian e seus amigos em uma viagem para um festival de verão único em uma remota vila sueca. O que começa como férias despreocupadas de verão em uma terra de luz eterna toma um rumo sinistro quando os moradores do vilarejo convidam o grupo a participar de festividades que tornam o paraíso pastoral cada vez mais preocupante e visceralmente perturbador."
Halloween - A Noite do Terror,https://image.tmdb.org/t/p/w500/ozkOzFITxLmp5nkjvuawQaRHNF3.jpg,"Na noite de Halloween de 1963, Michael Myers, de seis anos, assassina brutalmente sua irmã. Preso em uma instituição para doentes mentais sob os cuidados do dr. Sam Loomis, Michael cresce apenas para odiar. Em outubro de 1978, ele foge do hospital, seguido pelo dr. Loomis, que sabe que Michael vai matar novamente. O psicopata passa a perseguir a adolescente Laurie Strode e seus amigos, e prepara seu ataque mortal para a noite de Halloween."
O Enigma de Outro Mundo,https://image.tmdb.org/t/p/w500/bazlgJAKWCBF7OllC3JtyJ2DV1n.jpg,"Na remota Antártida, um grupo de cientistas americanos é perturbado em sua base quando, de um helicóptero, alguém atira em um cão do acampamento. À medida que socorrem o cão baleado, o bicho começa a atacar os cientistas e os outros cachorros e logo eles descobrem que o animal pode assumir a forma de suas vítimas. Isto significa que membros da equipe podem ser mortos e a cópia assumir o lugar deles. Com isso, um piloto e um médico precisam capturar a fera antes que seja tarde demais."
A Hora do Pesadelo,https://image.tmdb.org/t/p/w500/8cXxfVhSdTL1tC5ivC0mX74QQyI.jpg,"Um grupo de adolescentes tem pesadelos horríveis, onde são atacados por um homem deformado com garras de aço. Ele apenas aparece durante o sono e, para escapar, é preciso acordar. Os crimes vão ocorrendo seguidamente, até que se descobre que o ser misterioso é na verdade Freddy Krueger, um homem que molestou crianças na rua Elm e que foi queimado vivo pela vizinhança. Agora Krueger pode retornar para se vingar daqueles que o mataram, através do sono."
Terrifier 3,https://image.tmdb.org/t/p/w500/3HeKb5H89HjzWTkVkAqomu9mek.jpg,O palhaço assassino Art está pronto para espalhar o caos sobre os moradores inocentes do Condado de Miles durante uma pacífica véspera de Natal.
Alien: Covenant,https://image.tmdb.org/t/p/w500/wm8L1D3YMT0auLQiPXY3H1CUDg8.jpg,"Viajando pela galáxia, os tripulantes da nave colonizadora Covenant encontram um planeta remoto com ares de paraíso inexplorado. Encantados, eles acreditam na sorte e ignoram a realidade do local: uma terra sombria que guarda terríveis segredos e tem o sobrevivente David como habitante solitário."
Nosferatu,https://image.tmdb.org/t/p/w500/fbkUfzmVzEBFSt6p7VigknREIJT.jpg,"Um conto gótico de obsessão entre uma jovem assombrada na Alemanha do século XIX e o antigo vampiro da Transilvânia que a persegue, trazendo consigo um horror incalculável."
Sorria,https://image.tmdb.org/t/p/w500/3LfJ1kQZv6OX687rJMOAMzFJlc9.jpg,"Após testemunhar um acidente traumático e bizarro envolvendo um paciente, a Dra. Rose Cotter começa a vivenciar eventos assustadores que ela não consegue explicar."
Godzilla Minus One,https://image.tmdb.org/t/p/w500/9XSOyim1pivuSHQqlrDj5gj2J5w.jpg,"Em um Japão social e economicamente devastado após o término da Segunda Guerra Mundial, a situação chega a um nível ainda mais crítico quando uma gigantesca e misteriosa criatura surge do mar para assolar o país."
O Menu,https://image.tmdb.org/t/p/w500/rxNelQvAjOmNGUUHRujmsHiPEIh.jpg,"Um casal viaja para uma ilha costeira para comer em um restaurante exclusivo onde o chef preparou um cardápio farto, com algumas surpresas chocantes."
Bom Menino,https://image.tmdb.org/t/p/w500/6qQBPlWj5PEFPsVObUIy9SMZ9P.jpg,"Um cão fiel se muda com Todd, seu tutor, para uma casa de campo. Lá, ele descobre forças sobrenaturais escondidas nas sombras. Quando as entidades sombrias ameaçam seu dono, o corajoso cão deve lutar para protegê-lo."
Megatubarão,https://image.tmdb.org/t/p/w500/wrJkShDPK4TcV0nHix3HASEmkul.jpg,"Na fossa mais profunda do Oceano Pacífico, a tripulação de um submarino fica presa dentro do local após ser atacada por uma criatura pré-histórica que se achava estar extinta, um tubarão de mais de 20 metros de comprimento, o Megalodon. Para salvá-los, um oceanógrafo chinês contrata Jonas Taylor, um mergulhador especializado em resgates em água profundas que já encontrou com a criatura anteriormente."
Five Nights at Freddy's - O Pesadelo Sem Fim,https://image.tmdb.org/t/p/w500/1yUbmAiw2cUSpyXNIaiST7JzCtG.jpg,"Enquanto passa sua primeira noite no trabalho, um problemático guarda de segurança da Pizzaria Freddy Fazbear logo percebe que não será uma tarefa fácil sobreviver ao seu primeiro turno."
Sorria 2,https://image.tmdb.org/t/p/w500/ypHiYvSJmHIyRDRiosZuE595uir.jpg,"Prestes a embarcar em uma nova turnê mundial, a sensação pop global Skye Riley (Naomi Scott) começa a vivenciar acontecimentos cada vez mais aterrorizantes e inexplicáveis. Sobrecarregada pelos horrores crescentes e pelas pressões da fama, Skye é forçada a encarar o passado sombrio para retomar o controle de sua vida antes que ela saia do controle."
Advogado do Diabo,https://image.tmdb.org/t/p/w500/u6gFTFI22YAnjoUCUyRveN48S06.jpg,"Kevin Lomax, advogado de uma pequena cidade da Flórida que nunca perdeu um caso, é contratado por John Milton, dono da maior firma de advocacia de Nova York. No início tudo parece correr bem, mas Mary Ann, a esposa do advogado, começa a testemunhar aparições demoníacas. Kevin está empenhado em defender o cliente e cada vez dá menos atenção a sua mulher, enquanto seu misterioso chefe parece sempre saber como contornar cada problema e tudo que perturba o jovem advogado."
Faça Ela Voltar,https://image.tmdb.org/t/p/w500/xfmnUz6C5WRboIMQZD0j3SNDT7v.jpg,"Dois meios-irmãos, Andy e Piper, têm suas vidas viradas de cabeça para baixo após encontrarem o pai morto no banheiro, o que os leva a um lar adotivo. Eles são alocados para a casa de Laura, uma conselheira pedagógica excêntrica que se torna sua nova guardiã, e que também adota um jovem mudo chamado Oliver. Longe da cidade grande, o imóvel onde os irmãos passam a viver esconde segredos sinistros. A descoberta de um ritual aterrorizante nesse local ameaça destruir para sempre o vínculo entre Andy e Piper, transformando a relação fraterna em uma dor profunda."
Prova Final,https://image.tmdb.org/t/p/w500/yujOIactwtepxptAoU11PXeLwcr.jpg,"Repentinamente, em uma escola de uma pequena cidade no Ohio, os professores começam a agir estranhamente. Dois estudantes escondidos em um armário testemunham dois professores matando a enfermeira do colégio, mas logo a vítima aparece viva e eles logo concluem que algum alienígena está se apossando do corpos. Assim, o medo toma conta deles e de seus amigos, pois qualquer um pode ser dominado por este ser que ninguém sabe de onde veio, mas parece ter um objetivo definido: possuir todos os terrestres que surjam na sua frente."
Megatubarão 2,https://image.tmdb.org/t/p/w500/x3uhIodq56mlGBwpDTZ52trGb35.jpg,Um mergulho exploratório nas profundezas do oceano de uma ousada equipe de pesquisa se transforma em caos quando uma operação de mineração malévola ameaça sua missão e os força a uma batalha de alto risco pela sobrevivência.
Armadilha,https://image.tmdb.org/t/p/w500/fskXjlVKppUtAgbfqt4wIsNkCaI.jpg,"Um pai e sua filha adolescente assistem a um badalado show de música pop, quando percebem que estão no epicentro de um evento sombrio e sinistro."
Blade: O Caçador de Vampiros,https://image.tmdb.org/t/p/w500/zyivyoXd6zP09tS1PP7b35sB84h.jpg,"Após ser contaminado pelo sangue de uma criatura das trevas, Blade transformou-se num guerreiro imortal, metade-homem, metade-vampiro. Desde então, ele dedica-se a caçar o líder dos mortos-vivos Deacon Frost e seus asseclas, que estão planejando um grande plano para aumentar sua dominação sobre a raça humana."
Pânico 3,https://image.tmdb.org/t/p/w500/mLBHils4UNaKVwYbYAiIJuv5Fdi.jpg,"Assassinatos levam uma jovem, um repórter e um ex-policial ao set de um filme de horror inspirado por acontecimentos aterrorizantes aos quais eles sobreviveram."
Resident Evil: Bem-Vindo a Raccoon City,https://image.tmdb.org/t/p/w500/tnKi8Vx9mRvOGrmzBOOh5wHEbQI.jpg,"O que já foi um dia a casa da gigante farmacêutica em expansão Umbrella Corporation, Raccoon City, é agora uma cidade agonizante do meio-oeste. O êxodo da empresa transformou a cidade em um deserto, com um grande mal fermentando escondido abaixo da superfície. Quando esse mal é libertado, um grupo de sobreviventes deve trabalhar juntos para descobrir a verdade por trás da Umbrella enquanto buscam viver por mais uma noite."
IT: Capítulo Dois,https://image.tmdb.org/t/p/w500/qjKvLv6Z2D9QWEOdnsrffguazHk.jpg,"Vinte e sete anos após o Clube dos Otários derrotar Pennywise, It está de volta. Agora adultos Os Otários seguiram com suas vidas, mas com os recentes desaparecimentos em Derry, Mike resolve reunir o grupo novamente. Perturbados pelo passado, eles precisam vencer seus medos para destruir Pennywise, que está ainda mais perigoso, de uma vez por todas."
